"cor.cor";"mse";"description";"epochs";"hidden_neurons";"learning_rate"
"184";0.655062350416186;0.437826623307685;"target~ embeddings_sum + tfidf + penality.rowsums + ngram_proportion + uncommon_word_proportion";500;"5";0.01
"185";0.560518809954512;0.522182260088176;"target~ embeddings_sum + tfidf + penality.rowsums + ngram_proportion + antonym";500;"5";0.01
"186";0.657920233292776;0.437638577440985;"target~ embeddings_sum + tfidf + penality.rowsums + common_word_proportion + uncommon_word_proportion";500;"5";0.01
"187";0.660645105101596;0.435005921679102;"target~ embeddings_sum + tfidf + penality.rowsums + common_word_proportion + antonym";500;"5";0.01
"188";0.656354886637507;0.439011716537833;"target~ embeddings_sum + tfidf + penality.rowsums + uncommon_word_proportion + antonym";500;"5";0.01
"189";0.655373120422763;0.437537154435873;"target~ embeddings_sum + tfidf + ngram_proportion + common_word_proportion + uncommon_word_proportion";500;"5";0.01
"190";0.655943537647987;0.437172800605725;"target~ embeddings_sum + tfidf + ngram_proportion + common_word_proportion + antonym";500;"5";0.01
"191";0.648201712306842;0.443469556172138;"target~ embeddings_sum + tfidf + ngram_proportion + uncommon_word_proportion + antonym";500;"5";0.01
"192";0.65711327921513;0.437985079568234;"target~ embeddings_sum + tfidf + common_word_proportion + uncommon_word_proportion + antonym";500;"5";0.01
"193";0.647903165696508;0.446866887095004;"target~ embeddings_sum + penality.rowsums + ngram_proportion + common_word_proportion + uncommon_word_proportion";500;"5";0.01
"194";0.645329904601087;0.449629982792612;"target~ embeddings_sum + penality.rowsums + ngram_proportion + common_word_proportion + antonym";500;"5";0.01
"195";0.643447092135362;0.451808850043005;"target~ embeddings_sum + penality.rowsums + ngram_proportion + uncommon_word_proportion + antonym";500;"5";0.01
"196";0.635569480638364;0.467236869951164;"target~ embeddings_sum + penality.rowsums + common_word_proportion + uncommon_word_proportion + antonym";500;"5";0.01
"197";0.645063291135833;0.45000492058517;"target~ embeddings_sum + ngram_proportion + common_word_proportion + uncommon_word_proportion + antonym";500;"5";0.01
"198";0.657193887311031;0.434243117873132;"target~ embeddings_pca + tfidf + penality.rowsums + ngram_proportion + common_word_proportion";500;"5";0.01
"199";0.654320835439407;0.440303911419143;"target~ embeddings_pca + tfidf + penality.rowsums + ngram_proportion + uncommon_word_proportion";500;"5";0.01
"200";0.556317635977797;0.527009086641297;"target~ embeddings_pca + tfidf + penality.rowsums + ngram_proportion + antonym";500;"5";0.01
"201";0.654620614919745;0.439543363807123;"target~ embeddings_pca + tfidf + penality.rowsums + common_word_proportion + uncommon_word_proportion";500;"5";0.01
"202";0.639012442116781;0.45446363343096;"target~ embeddings_pca + tfidf + penality.rowsums + common_word_proportion + antonym";500;"5";0.01
"203";0.651364280798157;0.443998139123417;"target~ embeddings_pca + tfidf + penality.rowsums + uncommon_word_proportion + antonym";500;"5";0.01
"204";0.648077522757233;0.444667335648543;"target~ embeddings_pca + tfidf + ngram_proportion + common_word_proportion + uncommon_word_proportion";500;"5";0.01
"205";0.646306643655932;0.44441239361862;"target~ embeddings_pca + tfidf + ngram_proportion + common_word_proportion + antonym";500;"5";0.01
"206";0.639832143269107;0.45339015212344;"target~ embeddings_pca + tfidf + ngram_proportion + uncommon_word_proportion + antonym";500;"5";0.01
"207";0.637230287829805;0.45688571735419;"target~ embeddings_pca + tfidf + common_word_proportion + uncommon_word_proportion + antonym";500;"5";0.01
"208";0.641668664400029;0.44749417533565;"target~ embeddings_pca + penality.rowsums + ngram_proportion + common_word_proportion + uncommon_word_proportion";500;"5";0.01
"209";0.648680062229446;0.441593717070482;"target~ embeddings_pca + penality.rowsums + ngram_proportion + common_word_proportion + antonym";500;"5";0.01
"210";0.643221457499989;0.446268379638208;"target~ embeddings_pca + penality.rowsums + ngram_proportion + uncommon_word_proportion + antonym";500;"5";0.01
"211";0.634481996195695;0.453966029085683;"target~ embeddings_pca + penality.rowsums + common_word_proportion + uncommon_word_proportion + antonym";500;"5";0.01
"212";0.6364175589062;0.458010689397628;"target~ embeddings_pca + ngram_proportion + common_word_proportion + uncommon_word_proportion + antonym";500;"5";0.01
"213";0.655323718051069;0.437581057952353;"target~ tfidf + penality.rowsums + ngram_proportion + common_word_proportion + uncommon_word_proportion";500;"5";0.01
"214";0.65082671268672;0.441195239958787;"target~ tfidf + penality.rowsums + ngram_proportion + common_word_proportion + antonym";500;"5";0.01
"215";0.653961258121567;0.438557745002261;"target~ tfidf + penality.rowsums + ngram_proportion + uncommon_word_proportion + antonym";500;"5";0.01
"216";0.65943293546749;0.4361341963634;"target~ tfidf + penality.rowsums + common_word_proportion + uncommon_word_proportion + antonym";500;"5";0.01
"217";0.650813621940757;0.439752918173647;"target~ tfidf + ngram_proportion + common_word_proportion + uncommon_word_proportion + antonym";500;"5";0.01
"218";0.648748292517787;0.446153408957234;"target~ penality.rowsums + ngram_proportion + common_word_proportion + uncommon_word_proportion + antonym";500;"5";0.01
"219";0.654366244357519;0.438024057082783;"target~ embeddings_sum + embeddings_pca + tfidf + penality.rowsums + ngram_proportion + common_word_proportion";500;"5";0.01
"220";0.648169490091412;0.451817596498707;"target~ embeddings_sum + embeddings_pca + tfidf + penality.rowsums + ngram_proportion + uncommon_word_proportion";500;"5";0.01
"221";0.553421748414187;0.529674277991241;"target~ embeddings_sum + embeddings_pca + tfidf + penality.rowsums + ngram_proportion + antonym";500;"5";0.01
"222";0.648186817405323;0.450180506027095;"target~ embeddings_sum + embeddings_pca + tfidf + penality.rowsums + common_word_proportion + uncommon_word_proportion";500;"5";0.01
"223";0.64303569860017;0.451999203671606;"target~ embeddings_sum + embeddings_pca + tfidf + penality.rowsums + common_word_proportion + antonym";500;"5";0.01
"224";0.652139517807474;0.442191614001964;"target~ embeddings_sum + embeddings_pca + tfidf + penality.rowsums + uncommon_word_proportion + antonym";500;"5";0.01
"225";0.654991749970566;0.436673847041155;"target~ embeddings_sum + embeddings_pca + tfidf + ngram_proportion + common_word_proportion + uncommon_word_proportion";500;"5";0.01
"226";0.651662850458118;0.438924620443228;"target~ embeddings_sum + embeddings_pca + tfidf + ngram_proportion + common_word_proportion + antonym";500;"5";0.01
"227";0.651699741425162;0.441657573303361;"target~ embeddings_sum + embeddings_pca + tfidf + ngram_proportion + uncommon_word_proportion + antonym";500;"5";0.01
"228";0.648934236713537;0.444977061201129;"target~ embeddings_sum + embeddings_pca + tfidf + common_word_proportion + uncommon_word_proportion + antonym";500;"5";0.01
"229";0.642220617634433;0.446913793448123;"target~ embeddings_sum + embeddings_pca + penality.rowsums + ngram_proportion + common_word_proportion + uncommon_word_proportion";500;"5";0.01
